Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,Cash Discount,Cigna,First Health,Humana Medicare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Pardee Hospital","HC PRD BREAST CLIP MAMMOMARK","","$591.00","$269.50","$490.53","$342.78","$0.00","$463.17","$354.60","$269.50","$490.53","$0.00","$0.00","$329.78","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FO PIP/DIP W/O JOINT/SPRING","L3927","$26.00","$11.86","$21.58","$15.08","$0.00","$20.38","$15.60","$11.86","$21.58","$0.00","$0.00","$14.51","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CANNULA STR TIP 50MMX22GAX5MM","","$82.00","$37.39","$68.06","$47.56","$0.00","$64.26","$49.20","$37.39","$68.06","$0.00","$0.00","$45.76","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ELECTRODE DISPOSABLE RFDE 5","","$515.00","$234.84","$427.45","$298.70","$0.00","$403.61","$309.00","$234.84","$427.45","$0.00","$0.00","$287.37","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC KIT PLEURX DRAINAGE","","$606.00","$276.34","$502.98","$351.48","$0.00","$474.92","$363.60","$276.34","$502.98","$0.00","$0.00","$338.15","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC MB AINIHOOK","","$11.00","$5.02","$9.13","$6.38","$0.00","$8.62","$6.60","$5.02","$9.13","$0.00","$0.00","$6.14","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PROBE MAMMOTOME 11 GA","","$652.00","$297.31","$541.16","$378.16","$0.00","$510.97","$391.20","$297.31","$541.16","$0.00","$0.00","$363.82","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC MAMMOTOME PROBE - 8 GAUGE","","$1,409.00","$642.50","$1,169.47","$817.22","$0.00","$1,104.23","$845.40","$642.50","$1,169.47","$0.00","$0.00","$786.22","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC IN-111 WBC COLLECTION KIT","","$415.00","$189.24","$344.45","$240.70","$0.00","$325.24","$249.00","$189.24","$344.45","$0.00","$0.00","$231.57","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DRESSING MEDIHONEY 2.8X2.8","","$49.00","$22.34","$40.67","$28.42","$0.00","$38.40","$29.40","$22.34","$40.67","$0.00","$0.00","$27.34","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CATHETER BIPOLAR PACING 5FR","","$686.00","$312.82","$569.38","$397.88","$0.00","$537.62","$411.60","$312.82","$569.38","$0.00","$0.00","$382.79","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PAD,HYPOTHERMIA,CNTRL SYS UNIV","","$1,626.00","$741.46","$1,349.58","$943.08","$0.00","$1,274.30","$975.60","$741.46","$1,349.58","$0.00","$0.00","$907.31","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PAD,HYPOTHERMIA,CNTL SYS S/M/L","","$4,220.00","$1,924.32","$3,502.60","$2,447.60","$0.00","$3,307.21","$2,532.00","$1,924.32","$3,502.60","$0.00","$0.00","$2,354.76","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DRESSING MEPILEX BORDER 6X6","","$53.00","$24.17","$43.99","$30.74","$0.00","$41.54","$31.80","$24.17","$43.99","$0.00","$0.00","$29.57","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DRESSING MEPILEX BORDER 4X4","","$32.00","$14.59","$26.56","$18.56","$0.00","$25.08","$19.20","$14.59","$26.56","$0.00","$0.00","$17.86","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PICC LINE DOT 5FR DLMAX STD","C1751","$744.00","$268.58","$617.52","$431.52","$0.00","$583.07","$446.40","$339.26","$617.52","$0.00","$0.00","$268.58","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PICC LINE DOT MAX 5FR TL FULL","C1751","$931.00","$336.09","$772.73","$539.98","$0.00","$729.62","$558.60","$424.54","$772.73","$0.00","$0.00","$336.09","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PRDH AIRWAY LMA","","$1,013.00","$461.93","$840.79","$587.54","$0.00","$793.89","$607.80","$461.93","$840.79","$0.00","$0.00","$565.25","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC LEAD ACCESSORIES KIT SJM MN12050","","$2,110.00","$962.16","$1,751.30","$1,223.80","$0.00","$1,653.61","$1,266.00","$962.16","$1,751.30","$0.00","$0.00","$1,177.38","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CONNECTOR CABLE SJM MN11350","","$2,110.00","$962.16","$1,751.30","$1,223.80","$0.00","$1,653.61","$1,266.00","$962.16","$1,751.30","$0.00","$0.00","$1,177.38","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC KIWI VACUUM OMNICUP","","$168.00","$76.61","$139.44","$97.44","$0.00","$131.66","$100.80","$76.61","$139.44","$0.00","$0.00","$93.74","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC COOK FOLEY","","$298.00","$135.89","$247.34","$172.84","$0.00","$233.54","$178.80","$135.89","$247.34","$0.00","$0.00","$166.28","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC VAPOTHERM","","$624.00","$284.54","$517.92","$361.92","$0.00","$489.03","$374.40","$284.54","$517.92","$0.00","$0.00","$348.19","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC BRONCHOSCOPE - DISPOSABLE","","$1,848.00","$842.69","$1,533.84","$1,071.84","$0.00","$1,448.28","$1,108.80","$842.69","$1,533.84","$0.00","$0.00","$1,031.18","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CATHETHER HSG BALLOON SILICONE","C2628","$126.00","$57.46","$104.58","$73.08","$0.00","$98.75","$75.60","$57.46","$104.58","$0.00","$0.00","$70.31","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC KIT CATH CENTRAL VENOUS PICC SGL LUMEN 5 FRX130CM","C1751","$590.00","$212.99","$489.70","$342.20","$0.00","$462.38","$354.00","$269.04","$489.70","$0.00","$0.00","$212.99","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC GUIDEWIRE AMPLATZ EXTRA STIFF","C1769","$178.00","$81.17","$147.74","$103.24","$0.00","$139.50","$106.80","$81.17","$147.74","$0.00","$0.00","$99.32","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC SURGICAL BRA","","$239.00","$108.98","$198.37","$138.62","$0.00","$187.30","$143.40","$108.98","$198.37","$0.00","$0.00","$133.36","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC WRIST COCK-UP NON-MOLDED","L3908","$90.00","$26.28","$74.70","$52.20","$26.28","$70.53","$54.00","$0.00","$74.70","$0.00","$0.00","$32.49","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DP EO PREFAB W ADJ POS LOCKING JNTS","L3760","$860.00","$310.46","$713.80","$498.80","$0.00","$673.98","$516.00","$392.16","$713.80","$0.00","$0.00","$310.46","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DP PREFAB METACARPL FX ORTHOSIS","L3917","$156.00","$56.32","$129.48","$90.48","$0.00","$122.26","$93.60","$0.00","$129.48","$0.00","$0.00","$56.32","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DP WHO W/O JOINTS CF","L3906","$380.00","$110.96","$315.40","$220.40","$110.96","$297.81","$228.00","$0.00","$315.40","$0.00","$0.00","$137.18","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EO W/O JOINTS CF","L3702","$317.00","$92.56","$263.11","$183.86","$92.56","$248.43","$190.20","$0.00","$263.11","$0.00","$0.00","$114.44","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FO PREFAB KNUCKLE BENDER","","$100.00","$36.10","$83.00","$58.00","$0.00","$78.37","$60.00","$0.00","$83.00","$0.00","$0.00","$36.10","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FO PREFAB SAFETY PIN","","$211.00","$76.17","$175.13","$122.38","$0.00","$165.36","$126.60","$0.00","$175.13","$0.00","$0.00","$76.17","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC HFO W/JOINT(S) CF","L3921","$290.00","$104.69","$240.70","$168.20","$0.00","$227.27","$174.00","$0.00","$240.70","$0.00","$0.00","$104.69","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC HFO W/O JOINTS CF","L3913","$248.00","$89.53","$205.84","$143.84","$0.00","$194.36","$148.80","$0.00","$205.84","$0.00","$0.00","$89.53","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC HO PREFAB METACARPAL FX","","$156.00","$56.32","$129.48","$90.48","$0.00","$122.26","$93.60","$0.00","$129.48","$0.00","$0.00","$56.32","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC WHFO PREFAB PALMER","","$190.00","$68.59","$157.70","$110.20","$0.00","$148.90","$114.00","$0.00","$157.70","$0.00","$0.00","$68.59","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC WHFO W/JOINT(S)","L3806","$422.00","$123.22","$350.26","$244.76","$123.22","$330.72","$253.20","$0.00","$350.26","$0.00","$0.00","$152.34","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC WHO PREFAB COCK UP NON M0LD","","$90.00","$32.49","$74.70","$52.20","$0.00","$70.53","$54.00","$0.00","$74.70","$0.00","$0.00","$32.49","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ELB/WRST/HAND/FNGR ORTHO W/JNT","L3766","$1,224.00","$441.86","$1,015.92","$709.92","$0.00","$959.25","$734.40","$558.14","$1,015.92","$0.00","$0.00","$441.86","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ELBOW ORTHOTIC W/ JOINTS","L3730","$860.00","$310.46","$713.80","$498.80","$0.00","$673.98","$516.00","$392.16","$713.80","$0.00","$0.00","$310.46","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FINGER SPRING EXT SPLINT","L3925","$38.00","$11.10","$31.54","$22.04","$11.10","$29.78","$22.80","$17.33","$31.54","$0.00","$0.00","$21.20","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FO PREFAB KNUCKLE BENDER","L3925","$100.00","$29.20","$83.00","$58.00","$29.20","$78.37","$60.00","$0.00","$83.00","$0.00","$0.00","$36.10","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FO PREFAB SAFETY PIN","L3935","$211.00","$76.17","$175.13","$122.38","$0.00","$165.36","$126.60","$0.00","$175.13","$0.00","$0.00","$76.17","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC SHOULDER OTHOSIS W/O JOINTS","L3671","$438.00","$158.12","$363.54","$254.04","$0.00","$343.26","$262.80","$0.00","$363.54","$0.00","$0.00","$158.12","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC WRIST/HAND ORT DORSAL BLCK SPL","L3905","$897.00","$323.82","$744.51","$520.26","$0.00","$702.98","$538.20","$409.03","$744.51","$0.00","$0.00","$323.82","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CERVICAL COLLAR MIAMI J","L0172","$295.00","$106.50","$244.85","$171.10","$0.00","$231.19","$177.00","$0.00","$244.85","$0.00","$0.00","$106.50","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ASPEN CERVICAL NECK COLLAR SHORT","L0172","$265.00","$95.67","$219.95","$153.70","$0.00","$207.68","$159.00","$0.00","$219.95","$0.00","$0.00","$95.67","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC BLEDSOE (MERIT OR) BRACE SYSTEM","L1832","$1,000.00","$292.00","$830.00","$580.00","$292.00","$783.70","$600.00","$456.00","$830.00","$0.00","$0.00","$361.00","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC  A4467 EO PREFAB HEELBO","L3999","$132.00","$47.65","$109.56","$76.56","$0.00","$103.45","$79.20","$0.00","$109.56","$0.00","$0.00","$47.65","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L3808 WRIST GAUNTL THUMB SPICA","L3808","$317.00","$92.56","$263.11","$183.86","$92.56","$248.43","$190.20","$0.00","$263.11","$0.00","$0.00","$114.44","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L1845 KO ADJ FLEX EXT","L1845","$1,244.00","$363.25","$1,032.52","$721.52","$363.25","$974.92","$746.40","$567.26","$1,032.52","$0.00","$0.00","$449.08","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L4360 PNEUMATIC WALKER4BLADDER","L4360","$1,000.00","$292.00","$830.00","$580.00","$292.00","$783.70","$600.00","$456.00","$830.00","$0.00","$0.00","$361.00","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L3923 HFO SPREAD HAND PREFAB","L3923","$132.00","$38.54","$109.56","$76.56","$38.54","$103.45","$79.20","$0.00","$109.56","$0.00","$0.00","$47.65","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L3931 WHFO HAND BRACE PALMER","L3931","$190.00","$68.59","$157.70","$110.20","$0.00","$148.90","$114.00","$0.00","$157.70","$0.00","$0.00","$68.59","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L0861 HALO LINER","L3919","$250.00","$73.00","$207.50","$145.00","$73.00","$195.93","$150.00","$114.00","$207.50","$0.00","$0.00","$139.50","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L3762 EO RIGID W O JOINTS","L3762","$73.00","$26.35","$60.59","$42.34","$0.00","$57.21","$43.80","$0.00","$60.59","$0.00","$0.00","$26.35","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L3764 EWHO","L3764","$739.00","$266.78","$613.37","$428.62","$0.00","$579.15","$443.40","$336.98","$613.37","$0.00","$0.00","$266.78","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L3763 EWHO RIGID WO JTS CUS","L3763","$739.00","$266.78","$613.37","$428.62","$0.00","$579.15","$443.40","$336.98","$613.37","$0.00","$0.00","$266.78","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC L0464 TLSO TRPL CTRL 4RIG PLS","L0464","$1,900.00","$554.80","$1,577.00","$1,102.00","$554.80","$1,489.03","$1,140.00","$866.40","$1,577.00","$0.00","$0.00","$685.90","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ADD LAM AFO PREFAB TOEOF","L1932","$1,184.00","$427.42","$982.72","$686.72","$0.00","$927.90","$710.40","$539.90","$982.72","$0.00","$0.00","$427.42","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ASPEN LSO PREF WRIG PNLS","L0637","$1,807.00","$652.33","$1,499.81","$1,048.06","$0.00","$1,416.15","$1,084.20","$823.99","$1,499.81","$0.00","$0.00","$652.33","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TISSUE MARKER","A4648","$686.00","$247.65","$569.38","$397.88","$0.00","$537.62","$411.60","$312.82","$569.38","$0.00","$0.00","$247.65","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC LEAD KIT MRI VECTIS 1X8 CAP","","$1,609.00","$580.85","$1,335.47","$933.22","$0.00","$1,260.97","$965.40","$733.70","$1,335.47","$0.00","$0.00","$580.85","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC LEAD TRIAL QUATTRODE SJM 3066","C1897","$2,194.00","$792.03","$1,821.02","$1,272.52","$0.00","$1,719.44","$1,316.40","$1,000.46","$1,821.02","$0.00","$0.00","$792.03","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TRIAL LEAD KIT OCTRODE SJM3086","C1897","$3,207.00","$1,157.73","$2,661.81","$1,860.06","$0.00","$2,513.33","$1,924.20","$1,462.39","$2,661.81","$0.00","$0.00","$1,157.73","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TRIAL LEAD KIT NEVRO TLEAD1058-50B","C1897","$1,688.00","$609.37","$1,401.04","$979.04","$0.00","$1,322.89","$1,012.80","$769.73","$1,401.04","$0.00","$0.00","$609.37","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC 50CM SLIMTIP TRIAL LEAD SJM MN10350-50A","C1897","$2,701.00","$975.06","$2,241.83","$1,566.58","$0.00","$2,116.77","$1,620.60","$1,231.66","$2,241.83","$0.00","$0.00","$975.06","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC INFINION 16 TRIAL LEAD KIT 50 CM","C1897","$8,580.00","$3,097.38","$7,121.40","$4,976.40","$0.00","$6,724.15","$5,148.00","$3,912.48","$7,121.40","$0.00","$0.00","$3,097.38","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TISSUE MARKER - FAXITRON","A4648","$926.00","$334.29","$768.58","$537.08","$0.00","$725.71","$555.60","$422.26","$768.58","$0.00","$0.00","$334.29","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TISSUE MARKER TUMARK VISION","A4648","$521.00","$188.08","$432.43","$302.18","$0.00","$408.31","$312.60","$237.58","$432.43","$0.00","$0.00","$188.08","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TISSUE MARKER HOLOGIC SECURMARK","A4648","$412.00","$148.73","$341.96","$238.96","$0.00","$322.88","$247.20","$0.00","$341.96","$0.00","$0.00","$148.73","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC TISSUE MARKER HYDROMARK TITANIUM","A4648","$686.00","$247.65","$569.38","$397.88","$0.00","$537.62","$411.60","$312.82","$569.38","$0.00","$0.00","$247.65","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PLASMA REDUCTION","38214","$3,000.00","$1,674.00","$2,490.00","$1,740.00","$0.00","$1,797.60","$1,800.00","$0.00","$2,490.00","$0.00","$0.00","$1,674.00","$0.00","$2,097.00","$0.00","$0.00"
"Pardee Hospital","HC THERAPEUTIC PHLEBOTOMY","99195","$211.00","$96.22","$175.13","$122.38","$103.30","$110.50","$126.60","$96.22","$175.13","$101.27","$106.33","$117.74","$101.27","$161.84","$101.78","$101.27"
"Pardee Hospital","HC HYDRATION IV INITIAL 31MIN-1HR","96360","$397.00","$170.67","$329.51","$230.26","$174.08","$209.74","$238.20","$181.03","$329.51","$170.67","$179.20","$221.53","$170.67","$304.50","$171.52","$170.67"
"Pardee Hospital","HC HYDRATION IV EACH ADDTL HR","96361","$130.00","$35.40","$107.90","$75.40","$36.11","$68.68","$78.00","$59.28","$107.90","$35.40","$37.17","$72.54","$35.40","$99.71","$35.58","$35.40"
"Pardee Hospital","HC IV INFUSION INITIAL UP TO 1HR","96365","$454.00","$170.67","$376.82","$263.32","$174.08","$239.85","$272.40","$207.02","$376.82","$170.67","$179.20","$253.33","$170.67","$348.22","$171.52","$170.67"
"Pardee Hospital","HC IV INFUSION EACH ADDTL HR","96366","$130.00","$35.40","$107.90","$75.40","$36.11","$68.68","$78.00","$59.28","$107.90","$35.40","$37.17","$72.54","$35.40","$99.71","$35.58","$35.40"
"Pardee Hospital","HC IV INFUSION SEQUENTIAL UPTO1HR","96367","$130.00","$56.17","$107.90","$75.40","$57.29","$68.68","$78.00","$59.28","$107.90","$56.17","$58.98","$72.54","$56.17","$99.71","$56.45","$56.17"
"Pardee Hospital","HC IV INFUSION CONCURRENT","96368","$128.00","$58.37","$106.24","$74.24","$0.00","$67.62","$76.80","$58.37","$106.24","$0.00","$0.00","$71.42","$0.00","$98.18","$0.00","$0.00"
"Pardee Hospital","HC IV PUSH SINGLE / INITIAL","96374","$268.00","$122.21","$222.44","$155.44","$174.08","$141.58","$160.80","$122.21","$222.44","$170.67","$179.20","$149.54","$170.67","$205.56","$171.52","$170.67"
"Pardee Hospital","HC IV PUSH SEQ EA ADD NEW DRUG","96375","$214.00","$35.40","$177.62","$124.12","$36.11","$113.06","$128.40","$97.58","$177.62","$35.40","$37.17","$119.41","$35.40","$164.14","$35.58","$35.40"
"Pardee Hospital","HC IV PUSH SAME DRUG EA ADD","96376","$214.00","$97.58","$177.62","$124.12","$0.00","$113.06","$128.40","$97.58","$177.62","$0.00","$0.00","$119.41","$0.00","$164.14","$0.00","$0.00"
"Pardee Hospital","HC GAS NITRIC OXIDE HOURLY","","$400.00","$182.40","$332.00","$232.00","$0.00","$313.48","$240.00","$182.40","$332.00","$0.00","$0.00","$223.20","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC COLLECTION BLOOD VENIPUNCTURE","36415","$26.00","$1.95","$21.58","$15.08","$3.06","$0.00","$15.60","$1.95","$21.58","$3.00","$3.15","$14.51","$3.00","$3.60","$3.02","$3.06"
"Pardee Hospital","HC BLOOD GAS PACKAGE","82803","$156.00","$17.13","$129.48","$90.48","$26.59","$97.94","$93.60","$17.13","$129.48","$26.07","$27.37","$87.05","$26.07","$33.90","$26.20","$26.59"
"Pardee Hospital","HC LACTATE VENOUS POC","83605","$80.00","$9.46","$66.40","$46.40","$11.80","$50.22","$48.00","$9.46","$66.40","$11.57","$12.15","$44.64","$11.57","$18.71","$11.63","$11.80"
"Pardee Hospital","HC COVID SPECIMEN COLLECTION ANY SOURCE","C9803","$26.00","$11.86","$21.58","$15.08","$0.00","$16.32","$15.60","$11.86","$21.58","$0.00","$0.00","$14.51","$0.00","$13.00","$0.00","$0.00"
"Pardee Hospital","HC CHEMO INJ SQ/IM NON HORMONAL","96401","$314.00","$56.17","$260.62","$182.12","$57.29","$157.79","$188.40","$143.18","$260.62","$56.17","$58.98","$175.21","$56.17","$240.84","$56.45","$56.17"
"Pardee Hospital","HC CHEMO INJ SQ/IM HORMONAL","96402","$314.00","$56.17","$260.62","$182.12","$57.29","$157.79","$188.40","$143.18","$260.62","$56.17","$58.98","$175.21","$56.17","$240.84","$56.45","$56.17"
"Pardee Hospital","HC CHEMO IV PUSH SINGLE/INITIAL","96409","$397.00","$170.67","$329.51","$230.26","$174.08","$199.49","$238.20","$181.03","$329.51","$170.67","$179.20","$221.53","$170.67","$304.50","$171.52","$170.67"
"Pardee Hospital","HC CHEMO IV PUSH EA ADD SUBST/DRUG","96411","$397.00","$56.17","$329.51","$230.26","$57.29","$199.49","$238.20","$181.03","$329.51","$56.17","$58.98","$221.53","$56.17","$304.50","$56.45","$56.17"
"Pardee Hospital","HC SIMULATION SIMPLE","77280","$871.00","$117.58","$722.93","$505.18","$119.93","$437.68","$522.60","$397.18","$722.93","$117.58","$123.46","$486.02","$117.58","$668.06","$118.17","$117.58"
"Pardee Hospital","HC SIMULATION INTERMEDIATE","77285","$1,341.00","$312.87","$1,113.03","$777.78","$333.54","$673.85","$804.60","$611.50","$1,113.03","$327.00","$343.35","$748.28","$327.00","$1,028.55","$312.87","$327.00"
"Pardee Hospital","HC SIMULATION COMPLEX","77290","$1,542.00","$311.31","$1,279.86","$894.36","$317.54","$774.86","$925.20","$703.15","$1,279.86","$311.31","$326.88","$860.44","$311.31","$1,182.71","$312.87","$311.31"
"Pardee Hospital","HC 3-D SIMULATION AIDED FIELD SETTING","77295","$6,703.00","$1,156.72","$5,563.49","$3,887.74","$1,179.86","$3,368.26","$4,021.80","$3,056.57","$5,563.49","$1,156.72","$1,214.56","$3,740.27","$1,156.72","$5,141.20","$1,162.51","$1,156.72"
"Pardee Hospital","HC DOSIMETRY-BASIC","77300","$580.00","$117.58","$481.40","$336.40","$119.93","$291.45","$348.00","$264.48","$481.40","$117.58","$123.46","$323.64","$117.58","$444.86","$118.17","$117.58"
"Pardee Hospital","HC IMRT TX PLANNING","77301","$9,587.00","$1,156.72","$7,957.21","$5,560.46","$1,179.86","$4,817.47","$5,752.20","$4,371.67","$7,957.21","$1,156.72","$1,214.56","$5,349.55","$1,156.72","$7,353.23","$1,162.51","$1,156.72"
"Pardee Hospital","HC SPECIAL TELETHERAPY PORT PLAN","77321","$720.00","$311.31","$597.60","$417.60","$317.54","$361.80","$432.00","$328.32","$597.60","$311.31","$326.88","$401.76","$311.31","$552.24","$312.87","$311.31"
"Pardee Hospital","HC SPECIAL DOSIMETRY","77331","$419.00","$17.73","$347.77","$243.02","$18.08","$210.55","$251.40","$191.06","$347.77","$17.73","$18.62","$233.80","$17.73","$321.37","$17.82","$18.08"
"Pardee Hospital","HC TREATMENT DEVICES SIMPLE","77332","$543.00","$118.17","$450.69","$314.94","$122.12","$272.86","$325.80","$247.61","$450.69","$124.43","$0.00","$302.99","$124.43","$416.48","$118.17","$119.72"
"Pardee Hospital","HC TREATMENT DEVICES INTERMEDIATE","77333","$898.00","$117.58","$745.34","$520.84","$119.93","$451.25","$538.80","$409.49","$745.34","$117.58","$123.46","$501.08","$117.58","$688.77","$118.17","$117.58"
"Pardee Hospital","HC TREATMENT DEVICES COMPLEX","77334","$1,181.00","$311.31","$980.23","$684.98","$317.54","$593.45","$708.60","$538.54","$980.23","$311.31","$326.88","$659.00","$311.31","$905.83","$312.87","$311.31"
